word;Quality;Difficulty;NumOfMarks
перечница;0;3;3
перина;0;3;3
подземелье;0;3;3
подстилка;0;3;3
поилка;0;3;3
политика;0;3;3
полици€;0;3;3
полукруг;0;3;3
пропасть;0;3;3
прощение;0;3;3
расп€тие;0;3;3
росчерк;0;3;3
сафари;0;3;3
сборник;0;3;3
сканер;0;3;3
скунс;0;3;3
сороконожка;0;3;3
спираль;0;3;3
средневековье;0;3;3
степлер;0;3;3
студи€;0;3;3
стукач;0;3;3
сушилка;0;3;3
тайник;0;3;3
тариф;0;3;3
упругость;0;3;3
финик;0;3;3
финка;0;3;3
фрикаделька;0;3;3
хлыст;0;3;3
циник;0;3;3
чародей;0;3;3
череда;0;3;3
чернильница;0;3;3
чиновник;0;3;3
чучело;0;3;3
штанина;0;3;3
энцефалит;0;3;3
луна;2;3;3
нечто;2;3;3
апокалипсис;0;3;3
библиофил;0;3;3
биограф;0;3;3
бытие;0;3;3
варвар;0;3;3
ватман;0;3;3
величина;0;3;3
возмущение;0;3;3
вращение;0;3;3
геологи€;0;3;3
голодание;0;3;3
гонщик;0;3;3
горелка;0;3;3
грибник;0;3;3
датчанин;0;3;3
дежурство;0;3;3
днище;0;3;3
дуло;0;3;3
задержка;0;3;3
иноземец;0;3;3
информатика;0;3;3
исчезновение;0;3;3
камин;0;3;3
кислород;0;3;3
консерватори€;0;3;3
кузница;0;3;3
кювет;0;3;3
лент€й;0;3;3
лирик;0;3;3
листва;0;3;3
лиственница;0;3;3
лыжник;0;3;4
мечеть;0;3;3
мимика;0;3;3
мозаика;0;3;3
наледь;0;3;3
небоскреб;0;3;3
невежество;0;3;3
недостаточность;0;3;3
неосторожность;0;3;3
обмундирование;0;3;3
одноклассник;0;3;3
отмашка;0;3;3
первенец;0;3;3
передник;0;3;3
перекос;0;3;3
печень;0;3;3
печник;0;3;3
пиала;0;3;3
плевательница;0;3;3
плов;0;3;3
пов€зка;0;3;3
позор;0;3;3
помело;0;3;3
порт;0;3;3
привидение;0;3;3
примочка;0;3;3
проволока;0;3;3
простор;0;3;3
процессор;0;3;4
прут;0;3;3
разгар;0;3;3
ранг;0;3;3
распродажа;0;3;3
редкость;0;3;3
реставратор;0;3;3
реформа;0;3;3
рота;0;3;3
роща;0;3;3
свидетель;0;3;3
синева;0;3;3
тихон€;0;3;3
тл€;0;3;3
тога;0;3;3
трагеди€;0;3;3
фанат;0;3;3
физиономи€;0;3;3
хроника;0;3;3
черчение;0;3;3
чтец;0;3;3
чулан;0;3;3
шакал;0;3;3
шалаш;0;3;4
шалость;0;3;3
шлагбаум;0;3;3
экскурси€;0;3;3
€зычник;0;3;3
товарн€к;1;3;3
эспрессо;1;3;3
поджилки;2;3;3
батончик;0;3;3
беседка;0;3;3
бессердечие;0;3;3
блЄстка;0;3;3
бобриха;0;3;3
божество;0;3;3
болонка;0;3;3
болтовн€;0;3;3
бордель;0;3;3
буклет;0;3;3
вампир;0;3;3
визитка;0;3;3
вожжи;0;3;3
возникновение;0;3;3
газопровод;0;3;3
галере€;0;3;3
гостина€;0;3;3
графолог;0;3;3
графство;0;3;3
группировка;0;3;3
дальтонизм;0;3;3
диковинка;0;3;3
желудочек;0;3;3
живописец;0;3;3
жизнелюб;0;3;3
задвижка;0;3;3
запись;0;3;3
заросли;0;3;3
зарубежье;0;3;3
зар€;0;3;3
земледелец;0;3;3
кавардак;0;3;3
какаду;0;3;3
капкан;0;3;3
католичество;0;3;3
код;0;3;3
командование;0;3;3
комод;0;3;3
кооператив;0;3;3
копчик;0;3;3
коррекци€;0;3;3
криминал;0;3;3
ксерокопи€;0;3;3
кушание;0;3;3
лапти;0;3;3
легализаци€;0;3;3
лили€;0;3;3
логотип;0;3;3
ломтик;0;3;3
лор;0;3;3
любование;0;3;3
метроном;0;3;3
миротворец;0;3;3
многоугольник;0;3;3
мореплаватель;0;3;3
морфий;0;3;3
мухобойка;0;3;3
нар€дность;0;3;3
настройка;0;3;3
начальник;0;3;3
непри€тель;0;3;3
нечисть;0;3;3
норка;0;3;3
отрыв;0;3;3
отрывок;0;3;3
отсутствие;0;3;3
павиан;0;3;3
папарацци;0;3;3
пенопласт;0;3;3
пенсионер;0;3;3
переговоры;0;3;3
пижон;0;3;3
пищевод;0;3;3
повеление;0;3;3
погашение;0;3;3
подозрение;0;3;3
покер;0;3;3
покрышка;0;3;3
поролон;0;3;3
пособник;0;3;3
посторонний;0;3;3
потребление;0;3;3
прилив;0;3;3
прихожа€;0;3;3
просмотр;0;3;3
простофил€;0;3;3
прочерк;0;3;3
психотерапевт;0;3;3
радиаци€;0;3;3
разведчица;0;3;3
разглашение;0;3;3
разоблачение;0;3;3
ракушка;0;3;3
растрата;0;3;3
рекомендаци€;0;3;3
реформатор;0;3;3
роллер;0;3;3
рыболов;0;3;3
рэпер;0;3;3
сакральность;0;3;3
самоуверенность;0;3;3
самочувствие;0;3;3
сбережение;0;3;3
свора;0;3;3
сера;0;3;3
сервелат;0;3;3
скороход;0;3;3
со€;0;3;3
специальность;0;3;3
суеверие;0;3;3
транше€;0;3;3
труппа;0;3;3
трюм;0;3;3
удавка;0;3;3
узы;0;3;3
укладка;0;3;3
уролог;0;3;3
участковый;0;3;3
фора;0;3;3
фотоснимок;0;3;3
хром;0;3;3
хрыч;0;3;3
шахтер;0;3;3
шулер;0;3;3
эрудит;0;3;3
€гненок;0;3;3
€йцеклетка;0;3;3
двадцатка;1;3;3
дружище;1;3;3
туфелька;1;3;3
жмурки;2;3;3
зап€тки;2;3;3
нелегальность;2;3;3
скоромох;2;3;3
археологи€;0;3;3
афроамериканец;0;3;3
биографи€;0;3;3
блаженство;0;3;3
блеф;0;3;3
ботаника;0;3;3
букинист;0;3;3
весть;0;3;3
владелец;0;3;3
владчик;0;3;3
выпечка;0;3;3
гармонь;0;3;3
горнична€;0;3;3
готика;0;3;3
дикци€;0;3;3
диспансеризаци€;0;3;3
дозор;0;3;3
дубл€ж;0;3;3
заклинание;0;3;3
заслуга;0;3;3
икона;0;3;3
интеллигент;0;3;3
картофелина;0;3;3
католик;0;3;3
кирза;0;3;3
кожура;0;3;3
красотка;0;3;3
кулик;0;3;3
мачта;0;3;3
миллионер;0;3;3
множитель;0;3;3
монарх;0;3;3
мусорка;0;3;3
нарушение;0;3;3
объективность;0;3;3
оптимизм;0;3;3
пепел;0;3;3
платЄж;0;3;3
подкуп;0;3;3
посад;0;3;3
преп€тствие;0;3;3
прицеп;0;3;3
при€тель;0;3;3
работница;0;3;3
рабын€;0;3;3
распор€док;0;3;3
рыдание;0;3;3
р€са;0;3;3
санитар;0;3;3
север€нин;0;3;3
сердцебиение;0;3;3
силок;0;3;3
симул€ци€;0;3;3
содержание;0;3;3
сокровищница;0;3;3
сол€рий;0;3;3
соперник;0;3;3
старьЄ;0;3;3
стройность;0;3;3
тревожность;0;3;3
тритон;0;3;3
фанера;0;3;3
фантаст;0;3;3
флористика;0;3;3
челка;0;3;3
штукатурка;0;3;3
€понец;0;3;3
сотка;1;3;3
бомбила;2;3;3
поп-корн;2;3;3
астма;0;3;3
аттестат;0;3;3
босс;0;3;3
бюро;0;3;3
виселица;0;3;3
войлок;0;3;3
вооружение;0;3;3
воспитание;0;3;3
выделение;0;3;3
гадость;0;3;3
гастроном;0;3;3
гжель;0;3;3
голубка;0;3;3
гребец;0;3;3
делитель;0;3;3
должник;0;3;3
жеребенок;0;3;3
зайчиха;0;3;3
заседатель;0;3;3
заставка;0;3;3
заточение;0;3;3
кариатида;0;3;3
копчение;0;3;3
косынка;0;3;3
коэффициент;0;3;3
латунь;0;3;3
лекарь;0;3;3
лужица;0;3;3
магнитола;0;3;3
медовик;0;3;3
минерал;0;3;3
наполнитель;0;3;3
не€сность;0;3;3
никотин;0;3;3
отгадка;0;3;3
отсек;0;3;3
педагог;0;3;3
перегрузка;0;3;3
переписка;0;3;3
переселение;0;3;3
подливка;0;3;3
полив;0;3;3
помпон;0;3;3
поэма;0;3;3
прибавка;0;3;3
репортер;0;3;3
сатана;0;3;3
слав€нин;0;3;3
собутыльник;0;3;3
солонина;0;3;3
стеклопакет;0;3;3
стихотворение;0;3;3
танцор;0;3;3
технологи€;0;3;3
триллер;0;3;3
тройник;0;3;3
тюк;0;3;3
т€га;0;3;3
упражнение;0;3;3
феникс;0;3;3
хакер;0;3;3
хоббит;0;3;3
хоз€ин;0;3;3
хорошист;0;3;3
хостел;0;3;3
хук;0;3;3
человечество;0;3;3
чертЄж;0;3;3
шеф;0;3;3
шоры;0;3;3
щелбан;0;3;3
экскурсовод;0;3;3
пах;1;3;3
пессимист;1;3;3
улучшение;1;3;3
дебил;2;3;3
катострофа;2;3;3
п€тнышко;2;3;3
тропики;2;3;3
аутист;0;3;3
банда;0;3;3
банкет;0;3;3
британец;0;3;3
ватник;0;3;3
вышка;0;3;3
гейзер;0;3;4
деликатес;0;3;3
демобилизаци€;0;3;3
диагностика;0;3;3
донор;0;3;3
доступ;0;3;3
задачник;0;3;3
зоолог;0;3;3
изделие;0;3;3
италь€нец;0;3;3
конвейер;0;3;3
королевич;0;3;3
короткорметражка;0;3;3
корректор;0;3;3
криворукость;0;3;3
кусачки;0;3;4
ливер;0;3;3
лимитчик;0;3;3
лыжн€;0;3;3
маслозавод;0;3;3
металлург;0;3;3
мотоциклист;0;3;3
навал;0;3;3
написание;0;3;3
неопытность;0;3;3
неправильность;0;3;3
непри€тность;0;3;3
обхват;0;3;3
одолжение;0;3;3
олигархи€;0;3;3
опий;0;3;3
оптимальность;0;3;3
особа;0;3;3
отмель;0;3;3
пацифизм;0;3;3
переливание;0;3;3
подбородок;0;3;3
подголовник;0;3;3
пожарище;0;3;3
послание;0;3;3
потомство;0;3;3
почерк;0;3;3
правозащитник;0;3;3
премьер-министр;0;3;3
прогнозирование;0;3;3
публика;0;3;3
разговорник;0;3;3
различие;0;3;3
раскопки;0;3;3
репер;0;3;3
рефери;0;3;3
саламандра;0;3;3
свита;0;3;3
семинари€;0;3;3
смазка;0;3;3
сноска;0;3;3
стойло;0;3;3
теплоЄмкость;0;3;3
указатель;0;3;3
фонограмма;0;3;3
фрагмент;0;3;3
хрущЄвка;0;3;3
чешка;0;3;3
шахматистка;0;3;4
шнапс;0;3;3
шотландка;0;3;3
эксгибиционист;0;3;3
ювелир;0;3;3
€сновидение;0;3;3
€чейка;0;3;3
желез€ка;1;3;3
маневренность;1;3;3
налив;1;3;3
остроконечность;1;3;3
пассивность;1;3;3
броколли;2;3;3
флюорографи€;2;3;3
аббатство;0;3;4
австралиец;0;3;3
агломераци€;0;3;3
агрегат;0;3;3
аккомпаниатор;0;3;3
алгоритм;0;3;3
альфонс;0;3;4
амплуа;0;3;3
ампутаци€;0;3;3
амфиби€;0;3;3
амфора;0;3;3
античность;0;3;3
анфилада;0;3;3
аперитив;0;3;3
арифметика;0;3;3
арлекин;0;3;3
аспект;0;3;3
балаган;0;3;3
баллада;0;3;3
баллистика;0;3;3
безумец;0;3;4
бенефис;0;3;3
бестактность;0;3;3
благодетель;0;3;3
боа;0;3;3
бойкот;0;3;3
бортмеханик;0;3;3
бот;0;3;3
брегет;0;3;3
бройлер;0;3;3
брудершафт;0;3;3
букашка;0;3;4
бурчание;0;3;3
вагонетка;0;3;3
валентность;0;3;3
вдохновение;0;3;3
вексель;0;3;3
велотрек;0;3;3
вертолетчик;0;3;4
вертушка;0;3;3
ветошь;0;3;3
взаимопомощь;0;3;3
взморье;0;3;3
виток;0;3;4
водоворот;0;3;3
возглас;0;3;3
возмездие;0;3;3
волокита;0;3;3
ворс;0;3;4
восхищение;0;3;5
вредина;0;3;3
выбоина;0;3;3
галушка;0;3;3
гипербола;0;3;3
гордын€;0;3;3
гор€чка;0;3;3
гор€чность;0;3;3
громкоговоритель;0;3;3
гротеск;0;3;3
гурт;0;3;3
гусли;0;3;3
дебри;0;3;3
дежавю;0;3;3
делегаци€;0;3;4
дерзость;0;3;3
дешифратор;0;3;3
де€тельность;0;3;3
дилетант;0;3;3
диод;0;3;3
доверие;0;3;3
доверчивость;0;3;3
доход€га;0;3;3
дрема;0;3;3
дренаж;0;3;3
дружелюбие;0;3;3
дь€кон;0;3;3
епископ;0;3;4
ехидна;0;3;4
жаровн€;0;3;3
желоб;0;3;3
жестокость;0;3;3
живодер;0;3;3
жила;0;3;4
заведение;0;3;3
завсегдатай;0;3;3
зазор;0;3;3
зануда;0;3;3
застой;0;3;4
застройка;0;3;3
здравница;0;3;3
зелье;0;3;3
зловоние;0;3;3
злоумышленник;0;3;3
знамение;0;3;3
знахарь;0;3;3
зодчество;0;3;3
идиома;0;3;4
иерархи€;0;3;3
издевательство;0;3;3
изъ€н;0;3;3
импровизаци€;0;3;3
инаугураци€;0;3;3
инвентарь;0;3;4
индукци€;0;3;3
индульгенци€;0;3;3
индустри€;0;3;3
интонаци€;0;3;3
инфузори€;0;3;3
инъекци€;0;3;3
искрометность;0;3;3
искушение;0;3;3
истукан;0;3;3
исход;0;3;3
казначей;0;3;3
калибр;0;3;4
калька;0;3;3
камертон;0;3;3
каратель;0;3;3
квалификаци€;0;3;3
кинематограф;0;3;3
